customer_id,date,amount,category,description,type
1037,2024-11-22 15:35:43.736032,7.15,Savings/Investment,Savings/Investment Purchase,debit
1037,2024-11-23 15:35:43.736032,33.96,Utilities,Utilities Purchase,debit
1037,2024-11-23 15:35:43.736032,641.66,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2024-11-23 15:35:43.736032,133.56,Healthcare,Healthcare Purchase,debit
1037,2024-11-24 15:35:43.736032,181.69,Savings/Investment,Savings/Investment Purchase,debit
1037,2024-11-25 15:35:43.736032,81.29,Shopping,Shopping Purchase,debit
1037,2024-11-25 15:35:43.736032,87.84,Dining,Dining Purchase,debit
1037,2024-11-25 15:35:43.736032,139.19,Utilities,Utilities Purchase,debit
1037,2024-11-25 15:35:43.736032,1015.7,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2024-11-26 15:35:43.736032,110.53,Utilities,Utilities Purchase,debit
1037,2024-11-26 15:35:43.736032,42.3,Dining,Dining Purchase,debit
1037,2024-11-27 15:35:43.736032,321.59,Savings/Investment,Savings/Investment Purchase,debit
1037,2024-11-27 15:35:43.736032,279.22,Groceries,Groceries Purchase,debit
1037,2024-11-28 15:35:43.736032,1004.57,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2024-11-29 15:35:43.736032,838.78,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2024-11-29 15:35:43.736032,227.28,Utilities,Utilities Purchase,debit
1037,2024-11-29 15:35:43.736032,4.5,Shopping,Shopping Purchase,debit
1037,2024-11-30 15:35:43.736032,144.51,Groceries,Groceries Purchase,debit
1037,2024-11-30 15:35:43.736032,251.23,Entertainment,Entertainment Purchase,debit
1037,2024-12-01 15:35:43.736032,1400.49,Income,Salary Deposit,credit
1037,2024-12-01 15:35:43.736032,1.0,Subscription,Subscription Purchase,debit
1037,2024-12-02 15:35:43.736032,237.81,Groceries,Groceries Purchase,debit
1037,2024-12-02 15:35:43.736032,45.79,Travel,Travel Purchase,debit
1037,2024-12-02 15:35:43.736032,48.07,Dining,Dining Purchase,debit
1037,2024-12-02 15:35:43.736032,34.49,Dining,Dining Purchase,debit
1037,2024-12-03 15:35:43.736032,82.49,Savings/Investment,Savings/Investment Purchase,debit
1037,2024-12-03 15:35:43.736032,621.28,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2024-12-04 15:35:43.736032,851.1,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2024-12-04 15:35:43.736032,42.12,Healthcare,Healthcare Purchase,debit
1037,2024-12-04 15:35:43.736032,63.32,Dining,Dining Purchase,debit
1037,2024-12-05 15:35:43.736032,98.94,Shopping,Shopping Purchase,debit
1037,2024-12-05 15:35:43.736032,64.08,Dining,Dining Purchase,debit
1037,2024-12-05 15:35:43.736032,763.69,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2024-12-05 15:35:43.736032,94.82,Travel,Travel Purchase,debit
1037,2024-12-07 15:35:43.736032,95.42,Shopping,Shopping Purchase,debit
1037,2024-12-07 15:35:43.736032,980.28,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2024-12-08 15:35:43.736032,674.67,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2024-12-08 15:35:43.736032,135.12,Groceries,Groceries Purchase,debit
1037,2024-12-08 15:35:43.736032,73.38,Insurance,Insurance Purchase,debit
1037,2024-12-09 15:35:43.736032,13.95,Subscription,Subscription Purchase,debit
1037,2024-12-09 15:35:43.736032,613.72,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2024-12-09 15:35:43.736032,955.35,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2024-12-10 15:35:43.736032,15.03,Subscription,Subscription Purchase,debit
1037,2024-12-10 15:35:43.736032,14.75,Subscription,Subscription Purchase,debit
1037,2024-12-11 15:35:43.736032,1.0,Groceries,Groceries Purchase,debit
1037,2024-12-12 15:35:43.736032,244.47,Transportation,Transportation Purchase,debit
1037,2024-12-12 15:35:43.736032,303.5,Groceries,Groceries Purchase,debit
1037,2024-12-12 15:35:43.736032,218.51,Groceries,Groceries Purchase,debit
1037,2024-12-13 15:35:43.736032,36.06,Shopping,Shopping Purchase,debit
1037,2024-12-14 15:35:43.736032,167.22,Groceries,Groceries Purchase,debit
1037,2024-12-15 15:35:43.736032,1420.24,Income,Salary Deposit,credit
1037,2024-12-16 15:35:43.736032,768.23,Education,Education Purchase,debit
1037,2024-12-16 15:35:43.736032,19.63,Dining,Dining Purchase,debit
1037,2024-12-16 15:35:43.736032,828.4,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2024-12-16 15:35:43.736032,20.58,Subscription,Subscription Purchase,debit
1037,2024-12-17 15:35:43.736032,460.17,Groceries,Groceries Purchase,debit
1037,2024-12-18 15:35:43.736032,600.93,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2024-12-18 15:35:43.736032,58.66,Dining,Dining Purchase,debit
1037,2024-12-18 15:35:43.736032,109.42,Transportation,Transportation Purchase,debit
1037,2024-12-19 15:35:43.736032,539.25,Healthcare,Healthcare Purchase,debit
1037,2024-12-19 15:35:43.736032,98.25,Dining,Dining Purchase,debit
1037,2024-12-20 15:35:43.736032,232.65,Transportation,Transportation Purchase,debit
1037,2024-12-20 15:35:43.736032,174.47,Groceries,Groceries Purchase,debit
1037,2024-12-21 15:35:43.736032,829.62,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2024-12-21 15:35:43.736032,58.86,Healthcare,Healthcare Purchase,debit
1037,2024-12-22 15:35:43.736032,98.09,Dining,Dining Purchase,debit
1037,2024-12-22 15:35:43.736032,74.6,Shopping,Shopping Purchase,debit
1037,2024-12-22 15:35:43.736032,1.0,Groceries,Groceries Purchase,debit
1037,2024-12-23 15:35:43.736032,64.86,Shopping,Shopping Purchase,debit
1037,2024-12-23 15:35:43.736032,729.56,Savings/Investment,Savings/Investment Purchase,debit
1037,2024-12-24 15:35:43.736032,138.59,Travel,Travel Purchase,debit
1037,2024-12-24 15:35:43.736032,163.2,Utilities,Utilities Purchase,debit
1037,2024-12-24 15:35:43.736032,1040.49,Travel,Travel Purchase,debit
1037,2024-12-24 15:35:43.736032,154.42,Groceries,Groceries Purchase,debit
1037,2024-12-25 15:35:43.736032,751.26,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2024-12-25 15:35:43.736032,12.46,Groceries,Groceries Purchase,debit
1037,2024-12-26 15:35:43.736032,3.55,Subscription,Subscription Purchase,debit
1037,2024-12-27 15:35:43.736032,268.45,Shopping,Shopping Purchase,debit
1037,2024-12-28 15:35:43.736032,193.5,Groceries,Groceries Purchase,debit
1037,2024-12-28 15:35:43.736032,16.66,Subscription,Subscription Purchase,debit
1037,2024-12-28 15:35:43.736032,644.96,Savings/Investment,Savings/Investment Purchase,debit
1037,2024-12-28 15:35:43.736032,208.03,Entertainment,Entertainment Purchase,debit
1037,2024-12-28 15:35:43.736032,401.74,Healthcare,Healthcare Purchase,debit
1037,2024-12-29 15:35:43.736032,136.93,Groceries,Groceries Purchase,debit
1037,2024-12-29 15:35:43.736032,25.84,Shopping,Shopping Purchase,debit
1037,2024-12-30 15:35:43.736032,243.92,Travel,Travel Purchase,debit
1037,2025-01-01 15:35:43.736032,1253.93,Income,Salary Deposit,credit
1037,2025-01-01 15:35:43.736032,345.73,Savings/Investment,Savings/Investment Purchase,debit
1037,2025-01-02 15:35:43.736032,161.02,Utilities,Utilities Purchase,debit
1037,2025-01-02 15:35:43.736032,191.97,Healthcare,Healthcare Purchase,debit
1037,2025-01-03 15:35:43.736032,1017.03,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-01-03 15:35:43.736032,1.74,Shopping,Shopping Purchase,debit
1037,2025-01-03 15:35:43.736032,65.3,Dining,Dining Purchase,debit
1037,2025-01-03 15:35:43.736032,488.68,Savings/Investment,Savings/Investment Purchase,debit
1037,2025-01-04 15:35:43.736032,596.66,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-01-04 15:35:43.736032,212.49,Shopping,Shopping Purchase,debit
1037,2025-01-04 15:35:43.736032,37.84,Dining,Dining Purchase,debit
1037,2025-01-05 15:35:43.736032,16.86,Subscription,Subscription Purchase,debit
1037,2025-01-06 15:35:43.736032,110.33,Transportation,Transportation Purchase,debit
1037,2025-01-07 15:35:43.736032,121.73,Savings/Investment,Savings/Investment Purchase,debit
1037,2025-01-07 15:35:43.736032,977.11,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-01-07 15:35:43.736032,25.43,Transportation,Transportation Purchase,debit
1037,2025-01-08 15:35:43.736032,66.8,Transportation,Transportation Purchase,debit
1037,2025-01-08 15:35:43.736032,45.84,Transportation,Transportation Purchase,debit
1037,2025-01-10 15:35:43.736032,248.14,Groceries,Groceries Purchase,debit
1037,2025-01-10 15:35:43.736032,291.23,Education,Education Purchase,debit
1037,2025-01-11 15:35:43.736032,75.19,Dining,Dining Purchase,debit
1037,2025-01-11 15:35:43.736032,159.06,Groceries,Groceries Purchase,debit
1037,2025-01-12 15:35:43.736032,28.72,Subscription,Subscription Purchase,debit
1037,2025-01-13 15:35:43.736032,673.34,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-01-13 15:35:43.736032,1.0,Subscription,Subscription Purchase,debit
1037,2025-01-13 15:35:43.736032,83.23,Travel,Travel Purchase,debit
1037,2025-01-13 15:35:43.736032,788.72,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-01-14 15:35:43.736032,52.1,Transportation,Transportation Purchase,debit
1037,2025-01-15 15:35:43.736032,1351.15,Income,Salary Deposit,credit
1037,2025-01-15 15:35:43.736032,346.47,Groceries,Groceries Purchase,debit
1037,2025-01-16 15:35:43.736032,185.76,Utilities,Utilities Purchase,debit
1037,2025-01-16 15:35:43.736032,866.79,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-01-17 15:35:43.736032,185.01,Groceries,Groceries Purchase,debit
1037,2025-01-17 15:35:43.736032,675.18,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-01-17 15:35:43.736032,227.0,Transportation,Transportation Purchase,debit
1037,2025-01-19 15:35:43.736032,1058.74,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-01-19 15:35:43.736032,57.71,Shopping,Shopping Purchase,debit
1037,2025-01-20 15:35:43.736032,17.55,Subscription,Subscription Purchase,debit
1037,2025-01-20 15:35:43.736032,221.84,Groceries,Groceries Purchase,debit
1037,2025-01-20 15:35:43.736032,95.95,Dining,Dining Purchase,debit
1037,2025-01-20 15:35:43.736032,187.33,Travel,Travel Purchase,debit
1037,2025-01-20 15:35:43.736032,708.34,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-01-22 15:35:43.736032,606.31,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-01-22 15:35:43.736032,65.8,Dining,Dining Purchase,debit
1037,2025-01-22 15:35:43.736032,427.16,Entertainment,Entertainment Purchase,debit
1037,2025-01-23 15:35:43.736032,97.78,Utilities,Utilities Purchase,debit
1037,2025-01-23 15:35:43.736032,1464.19,Education,Education Purchase,debit
1037,2025-01-23 15:35:43.736032,156.21,Travel,Travel Purchase,debit
1037,2025-01-23 15:35:43.736032,804.62,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-01-24 15:35:43.736032,107.71,Utilities,Utilities Purchase,debit
1037,2025-01-24 15:35:43.736032,145.68,Transportation,Transportation Purchase,debit
1037,2025-01-26 15:35:43.736032,26.98,Dining,Dining Purchase,debit
1037,2025-01-26 15:35:43.736032,108.0,Transportation,Transportation Purchase,debit
1037,2025-01-27 15:35:43.736032,170.16,Healthcare,Healthcare Purchase,debit
1037,2025-01-27 15:35:43.736032,78.81,Dining,Dining Purchase,debit
1037,2025-01-28 15:35:43.736032,194.21,Transportation,Transportation Purchase,debit
1037,2025-01-28 15:35:43.736032,304.28,Groceries,Groceries Purchase,debit
1037,2025-01-28 15:35:43.736032,279.61,Utilities,Utilities Purchase,debit
1037,2025-01-28 15:35:43.736032,71.74,Dining,Dining Purchase,debit
1037,2025-01-28 15:35:43.736032,126.15,Utilities,Utilities Purchase,debit
1037,2025-01-29 15:35:43.736032,560.48,Healthcare,Healthcare Purchase,debit
1037,2025-01-29 15:35:43.736032,1047.21,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-01-30 15:35:43.736032,147.12,Savings/Investment,Savings/Investment Purchase,debit
1037,2025-01-30 15:35:43.736032,338.03,Healthcare,Healthcare Purchase,debit
1037,2025-01-31 15:35:43.736032,87.62,Dining,Dining Purchase,debit
1037,2025-01-31 15:35:43.736032,164.88,Groceries,Groceries Purchase,debit
1037,2025-01-31 15:35:43.736032,130.32,Entertainment,Entertainment Purchase,debit
1037,2025-02-01 15:35:43.736032,1477.75,Income,Salary Deposit,credit
1037,2025-02-01 15:35:43.736032,345.41,Healthcare,Healthcare Purchase,debit
1037,2025-02-01 15:35:43.736032,837.17,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-02-01 15:35:43.736032,104.67,Utilities,Utilities Purchase,debit
1037,2025-02-02 15:35:43.736032,39.82,Education,Education Purchase,debit
1037,2025-02-03 15:35:43.736032,248.55,Transportation,Transportation Purchase,debit
1037,2025-02-03 15:35:43.736032,373.32,Groceries,Groceries Purchase,debit
1037,2025-02-05 15:35:43.736032,891.63,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-02-05 15:35:43.736032,204.15,Groceries,Groceries Purchase,debit
1037,2025-02-06 15:35:43.736032,257.16,Travel,Travel Purchase,debit
1037,2025-02-07 15:35:43.736032,88.64,Transportation,Transportation Purchase,debit
1037,2025-02-07 15:35:43.736032,1073.03,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-02-07 15:35:43.736032,11.07,Subscription,Subscription Purchase,debit
1037,2025-02-08 15:35:43.736032,654.24,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-02-08 15:35:43.736032,942.27,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-02-09 15:35:43.736032,618.14,Healthcare,Healthcare Purchase,debit
1037,2025-02-10 15:35:43.736032,179.33,Groceries,Groceries Purchase,debit
1037,2025-02-10 15:35:43.736032,232.33,Groceries,Groceries Purchase,debit
1037,2025-02-11 15:35:43.736032,515.7,Education,Education Purchase,debit
1037,2025-02-11 15:35:43.736032,152.06,Groceries,Groceries Purchase,debit
1037,2025-02-11 15:35:43.736032,203.16,Transportation,Transportation Purchase,debit
1037,2025-02-11 15:35:43.736032,34.46,Shopping,Shopping Purchase,debit
1037,2025-02-11 15:35:43.736032,86.77,Dining,Dining Purchase,debit
1037,2025-02-12 15:35:43.736032,9.18,Groceries,Groceries Purchase,debit
1037,2025-02-12 15:35:43.736032,103.23,Groceries,Groceries Purchase,debit
1037,2025-02-12 15:35:43.736032,55.25,Shopping,Shopping Purchase,debit
1037,2025-02-12 15:35:43.736032,127.3,Utilities,Utilities Purchase,debit
1037,2025-02-14 15:35:43.736032,42.44,Shopping,Shopping Purchase,debit
1037,2025-02-14 15:35:43.736032,260.93,Transportation,Transportation Purchase,debit
1037,2025-02-14 15:35:43.736032,486.06,Entertainment,Entertainment Purchase,debit
1037,2025-02-15 15:35:43.736032,1423.02,Income,Salary Deposit,credit
1037,2025-02-15 15:35:43.736032,352.32,Groceries,Groceries Purchase,debit
1037,2025-02-15 15:35:43.736032,348.5,Entertainment,Entertainment Purchase,debit
1037,2025-02-16 15:35:43.736032,1034.92,Education,Education Purchase,debit
1037,2025-02-16 15:35:43.736032,16.16,Dining,Dining Purchase,debit
1037,2025-02-17 15:35:43.736032,197.0,Insurance,Insurance Purchase,debit
1037,2025-02-17 15:35:43.736032,120.0,Transportation,Transportation Purchase,debit
1037,2025-02-17 15:35:43.736032,70.52,Utilities,Utilities Purchase,debit
1037,2025-02-18 15:35:43.736032,827.39,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-02-18 15:35:43.736032,24.88,Dining,Dining Purchase,debit
1037,2025-02-19 15:35:43.736032,464.77,Healthcare,Healthcare Purchase,debit
1037,2025-02-19 15:35:43.736032,188.68,Savings/Investment,Savings/Investment Purchase,debit
1037,2025-02-20 15:35:43.736032,144.01,Transportation,Transportation Purchase,debit
1037,2025-02-20 15:35:43.736032,352.81,Entertainment,Entertainment Purchase,debit
1037,2025-02-21 15:35:43.736032,43.3,Dining,Dining Purchase,debit
1037,2025-02-22 15:35:43.736032,73.45,Dining,Dining Purchase,debit
1037,2025-02-22 15:35:43.736032,784.92,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-02-23 15:35:43.736032,14.78,Dining,Dining Purchase,debit
1037,2025-02-26 15:35:43.736032,18.52,Travel,Travel Purchase,debit
1037,2025-02-26 15:35:43.736032,51.64,Shopping,Shopping Purchase,debit
1037,2025-02-28 15:35:43.736032,28.78,Shopping,Shopping Purchase,debit
1037,2025-02-28 15:35:43.736032,41.95,Education,Education Purchase,debit
1037,2025-03-01 15:35:43.736032,1446.55,Income,Salary Deposit,credit
1037,2025-03-02 15:35:43.736032,93.58,Shopping,Shopping Purchase,debit
1037,2025-03-02 15:35:43.736032,255.92,Groceries,Groceries Purchase,debit
1037,2025-03-02 15:35:43.736032,117.37,Groceries,Groceries Purchase,debit
1037,2025-03-02 15:35:43.736032,216.78,Groceries,Groceries Purchase,debit
1037,2025-03-02 15:35:43.736032,21.95,Entertainment,Entertainment Purchase,debit
1037,2025-03-03 15:35:43.736032,131.05,Healthcare,Healthcare Purchase,debit
1037,2025-03-03 15:35:43.736032,140.76,Education,Education Purchase,debit
1037,2025-03-03 15:35:43.736032,57.0,Dining,Dining Purchase,debit
1037,2025-03-04 15:35:43.736032,6.43,Savings/Investment,Savings/Investment Purchase,debit
1037,2025-03-04 15:35:43.736032,1082.71,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-03-05 15:35:43.736032,1058.0,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-03-05 15:35:43.736032,91.07,Shopping,Shopping Purchase,debit
1037,2025-03-06 15:35:43.736032,133.32,Shopping,Shopping Purchase,debit
1037,2025-03-06 15:35:43.736032,182.39,Entertainment,Entertainment Purchase,debit
1037,2025-03-07 15:35:43.736032,181.89,Travel,Travel Purchase,debit
1037,2025-03-07 15:35:43.736032,605.84,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-03-07 15:35:43.736032,126.83,Utilities,Utilities Purchase,debit
1037,2025-03-07 15:35:43.736032,584.89,Savings/Investment,Savings/Investment Purchase,debit
1037,2025-03-08 15:35:43.736032,1086.93,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-03-10 15:35:43.736032,177.04,Savings/Investment,Savings/Investment Purchase,debit
1037,2025-03-10 15:35:43.736032,762.03,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-03-10 15:35:43.736032,155.06,Healthcare,Healthcare Purchase,debit
1037,2025-03-11 15:35:43.736032,100.76,Travel,Travel Purchase,debit
1037,2025-03-11 15:35:43.736032,279.73,Healthcare,Healthcare Purchase,debit
1037,2025-03-12 15:35:43.736032,403.84,Education,Education Purchase,debit
1037,2025-03-12 15:35:43.736032,788.3,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-03-12 15:35:43.736032,1.0,Transportation,Transportation Purchase,debit
1037,2025-03-12 15:35:43.736032,1.0,Groceries,Groceries Purchase,debit
1037,2025-03-15 15:35:43.736032,1386.66,Income,Salary Deposit,credit
1037,2025-03-15 15:35:43.736032,12.58,Subscription,Subscription Purchase,debit
1037,2025-03-16 15:35:43.736032,153.38,Insurance,Insurance Purchase,debit
1037,2025-03-17 15:35:43.736032,79.08,Transportation,Transportation Purchase,debit
1037,2025-03-17 15:35:43.736032,44.65,Dining,Dining Purchase,debit
1037,2025-03-18 15:35:43.736032,17.21,Groceries,Groceries Purchase,debit
1037,2025-03-18 15:35:43.736032,111.14,Entertainment,Entertainment Purchase,debit
1037,2025-03-18 15:35:43.736032,106.3,Groceries,Groceries Purchase,debit
1037,2025-03-18 15:35:43.736032,746.31,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-03-19 15:35:43.736032,90.63,Entertainment,Entertainment Purchase,debit
1037,2025-03-20 15:35:43.736032,20.14,Entertainment,Entertainment Purchase,debit
1037,2025-03-20 15:35:43.736032,1.0,Dining,Dining Purchase,debit
1037,2025-03-21 15:35:43.736032,29.86,Dining,Dining Purchase,debit
1037,2025-03-21 15:35:43.736032,134.12,Entertainment,Entertainment Purchase,debit
1037,2025-03-22 15:35:43.736032,210.95,Transportation,Transportation Purchase,debit
1037,2025-03-22 15:35:43.736032,121.35,Utilities,Utilities Purchase,debit
1037,2025-03-23 15:35:43.736032,379.79,Travel,Travel Purchase,debit
1037,2025-03-23 15:35:43.736032,130.22,Education,Education Purchase,debit
1037,2025-03-23 15:35:43.736032,1050.02,Rent/Mortgage,Rent/Mortgage Purchase,debit
1037,2025-03-24 15:35:43.736032,194.76,Insurance,Insurance Purchase,debit
1037,2025-03-24 15:35:43.736032,22.32,Subscription,Subscription Purchase,debit
1037,2025-03-24 15:35:43.736032,53.57,Dining,Dining Purchase,debit
1037,2025-03-25 15:35:43.736032,90.87,Groceries,Groceries Purchase,debit
1037,2025-03-25 15:35:43.736032,5.32,Subscription,Subscription Purchase,debit
1037,2025-03-25 15:35:43.736032,230.26,Transportation,Transportation Purchase,debit
1037,2025-03-25 15:35:43.736032,15.8,Subscription,Subscription Purchase,debit
1037,2025-03-25 15:35:43.736032,218.43,Savings/Investment,Savings/Investment Purchase,debit
1038,2024-09-27 15:35:43.736032,93.85,Shopping,Shopping Purchase,debit
1038,2024-09-27 15:35:43.736032,149.56,Groceries,Groceries Purchase,debit
1038,2024-09-27 15:35:43.736032,10.68,Subscription,Subscription Purchase,debit
1038,2024-09-27 15:35:43.736032,30.43,Dining,Dining Purchase,debit
1038,2024-09-27 15:35:43.736032,292.77,Healthcare,Healthcare Purchase,debit
1038,2024-09-29 15:35:43.736032,146.73,Transportation,Transportation Purchase,debit
1038,2024-09-29 15:35:43.736032,285.79,Education,Education Purchase,debit
1038,2024-09-30 15:35:43.736032,52.73,Dining,Dining Purchase,debit
1038,2024-09-30 15:35:43.736032,142.76,Travel,Travel Purchase,debit
1038,2024-09-30 15:35:43.736032,169.83,Travel,Travel Purchase,debit
1038,2024-09-30 15:35:43.736032,31.24,Savings/Investment,Savings/Investment Purchase,debit
1038,2024-09-30 15:35:43.736032,328.36,Groceries,Groceries Purchase,debit
1038,2024-10-01 15:35:43.736032,844.19,Income,Salary Deposit,credit
1038,2024-10-02 15:35:43.736032,478.98,Rent/Mortgage,Rent/Mortgage Purchase,debit
1038,2024-10-02 15:35:43.736032,587.34,Rent/Mortgage,Rent/Mortgage Purchase,debit
1038,2024-10-03 15:35:43.736032,534.93,Rent/Mortgage,Rent/Mortgage Purchase,debit
1038,2024-10-03 15:35:43.736032,1.0,Groceries,Groceries Purchase,debit
1038,2024-10-04 15:35:43.736032,183.32,Entertainment,Entertainment Purchase,debit
1038,2024-10-04 15:35:43.736032,50.95,Dining,Dining Purchase,debit
1038,2024-10-04 15:35:43.736032,123.51,Transportation,Transportation Purchase,debit
1038,2024-10-04 15:35:43.736032,1.0,Dining,Dining Purchase,debit
1038,2024-10-05 15:35:43.736032,14.01,Insurance,Insurance Purchase,debit
1038,2024-10-06 15:35:43.736032,195.05,Healthcare,Healthcare Purchase,debit
1038,2024-10-06 15:35:43.736032,135.78,Insurance,Insurance Purchase,debit
1038,2024-10-06 15:35:43.736032,410.0,Travel,Travel Purchase,debit
1038,2024-10-07 15:35:43.736032,164.37,Savings/Investment,Savings/Investment Purchase,debit
1038,2024-10-07 15:35:43.736032,98.09,Healthcare,Healthcare Purchase,debit
1038,2024-10-08 15:35:43.736032,51.4,Dining,Dining Purchase,debit
1038,2024-10-08 15:35:43.736032,441.65,Rent/Mortgage,Rent/Mortgage Purchase,debit
1038,2024-10-08 15:35:43.736032,151.81,Transportation,Transportation Purchase,debit
1038,2024-10-08 15:35:43.736032,219.68,Insurance,Insurance Purchase,debit
1038,2024-10-09 15:35:43.736032,58.77,Groceries,Groceries Purchase,debit
1038,2024-10-09 15:35:43.736032,197.94,Education,Education Purchase,debit
1038,2024-10-09 15:35:43.736032,249.17,Groceries,Groceries Purchase,debit
1038,2024-10-10 15:35:43.736032,81.83,Dining,Dining Purchase,debit
1038,2024-10-10 15:35:43.736032,449.96,Rent/Mortgage,Rent/Mortgage Purchase,debit
1038,2024-10-10 15:35:43.736032,411.76,Rent/Mortgage,Rent/Mortgage Purchase,debit
1038,2024-10-10 15:35:43.736032,36.74,Entertainment,Entertainment Purchase,debit
1038,2024-10-11 15:35:43.736032,889.29,Savings/Investment,Savings/Investment Purchase,debit
1038,2024-10-11 15:35:43.736032,81.56,Entertainment,Entertainment Purchase,debit
1038,2024-10-12 15:35:43.736032,193.33,Groceries,Groceries Purchase,debit
1038,2024-10-12 15:35:43.736032,290.11,Entertainment,Entertainment Purchase,debit
1038,2024-10-12 15:35:43.736032,652.44,Rent/Mortgage,Rent/Mortgage Purchase,debit
1038,2024-10-13 15:35:43.736032,288.3,Entertainment,Entertainment Purchase,debit
1038,2024-10-13 15:35:43.736032,340.53,Groceries,Groceries Purchase,debit
1038,2024-10-13 15:35:43.736032,10.11,Subscription,Subscription Purchase,debit
1038,2024-10-14 15:35:43.736032,128.46,Healthcare,Healthcare Purchase,debit
1038,2024-10-14 15:35:43.736032,8.15,Subscription,Subscription Purchase,debit
1038,2024-10-14 15:35:43.736032,22.29,Dining,Dining Purchase,debit
1038,2024-10-15 15:35:43.736032,815.74,Income,Salary Deposit,credit
1038,2024-10-15 15:35:43.736032,357.67,Rent/Mortgage,Rent/Mortgage Purchase,debit
1038,2024-10-15 15:35:43.736032,210.98,Insurance,Insurance Purchase,debit
1038,2024-10-16 15:35:43.736032,199.41,Groceries,Groceries Purchase,debit
1038,2024-10-16 15:35:43.736032,87.24,Transportation,Transportation Purchase,debit
1038,2024-10-17 15:35:43.736032,98.33,Transportation,Transportation Purchase,debit
1038,2024-10-17 15:35:43.736032,306.07,Savings/Investment,Savings/Investment Purchase,debit
1038,2024-10-17 15:35:43.736032,79.63,Dining,Dining Purchase,debit
1038,2024-10-18 15:35:43.736032,44.65,Dining,Dining Purchase,debit
1038,2024-10-18 15:35:43.736032,191.36,Groceries,Groceries Purchase,debit
1038,2024-10-18 15:35:43.736032,528.37,Education,Education Purchase,debit
1038,2024-10-18 15:35:43.736032,121.84,Groceries,Groceries Purchase,debit
1038,2024-10-18 15:35:43.736032,375.18,Groceries,Groceries Purchase,debit
1038,2024-10-20 15:35:43.736032,72.25,Transportation,Transportation Purchase,debit
1038,2024-10-20 15:35:43.736032,20.44,Subscription,Subscription Purchase,debit
1038,2024-10-21 15:35:43.736032,34.89,Healthcare,Healthcare Purchase,debit
1038,2024-10-21 15:35:43.736032,338.61,Healthcare,Healthcare Purchase,debit
1038,2024-10-23 15:35:43.736032,654.53,Rent/Mortgage,Rent/Mortgage Purchase,debit
1038,2024-10-23 15:35:43.736032,146.28,Groceries,Groceries Purchase,debit
1038,2024-10-23 15:35:43.736032,210.74,Groceries,Groceries Purchase,debit
1038,2024-10-23 15:35:43.736032,499.55,Rent/Mortgage,Rent/Mortgage Purchase,debit
1038,2024-10-23 15:35:43.736032,81.26,Shopping,Shopping Purchase,debit
1038,2024-10-24 15:35:43.736032,172.21,Transportation,Transportation Purchase,debit
1038,2024-10-24 15:35:43.736032,19.03,Travel,Travel Purchase,debit
1038,2024-10-24 15:35:43.736032,94.71,Savings/Investment,Savings/Investment Purchase,debit
